t;x;F
49.191000;2167.966302;0.000004
49.192000;2168.027804;0.000004
49.193000;2168.089306;0.000004
49.194000;2168.150807;0.000004
49.195000;2168.212309;0.000004
49.196000;2168.273811;0.000004
49.197000;2168.335313;0.000004
49.198000;2168.396815;0.000004
49.199000;2168.458318;0.000004
49.200000;2168.519820;0.000004
49.201000;2168.581323;0.000004
49.202000;2168.642825;0.000004
49.203000;2168.704328;0.000004
49.204000;2168.765831;0.000004
49.205000;2168.827334;0.000004
49.206000;2168.888837;0.000004
49.207000;2168.950340;0.000004
49.208000;2169.011843;0.000004
49.209000;2169.073346;0.000004
49.210000;2169.134850;0.000004
49.211000;2169.196353;0.000004
49.212000;2169.257857;0.000004
49.213000;2169.319361;0.000004
49.214000;2169.380865;0.000004
49.215000;2169.442368;0.000004
49.216000;2169.503873;0.000004
49.217000;2169.565377;0.000004
49.218000;2169.626881;0.000004
49.219000;2169.688385;0.000004
49.220000;2169.749890;0.000004
49.221000;2169.811394;0.000004
49.222000;2169.872899;0.000004
49.223000;2169.934404;0.000004
49.224000;2169.995909;0.000004
49.225000;2170.057414;0.000004
49.226000;2170.118919;0.000004
49.227000;2170.180424;0.000004
49.228000;2170.241929;0.000004
49.229000;2170.303435;0.000004
49.230000;2170.364940;0.000004
49.231000;2170.426446;0.000004
49.232000;2170.487952;0.000004
49.233000;2170.549458;0.000004
49.234000;2170.610964;0.000004
49.235000;2170.672470;0.000004
49.236000;2170.733976;0.000004
49.237000;2170.795482;0.000004
49.238000;2170.856988;0.000004
49.239000;2170.918495;0.000004
49.240000;2170.980001;0.000004
49.241000;2171.041508;0.000004
49.242000;2171.103015;0.000004
49.243000;2171.164522;0.000004
49.244000;2171.226029;0.000004
49.245000;2171.287536;0.000004
49.246000;2171.349043;0.000004
49.247000;2171.410550;0.000004
49.248000;2171.472058;0.000004
49.249000;2171.533565;0.000004
49.250000;2171.595073;0.000004
49.251000;2171.656581;0.000004
49.252000;2171.718089;0.000004
49.253000;2171.779596;0.000004
49.254000;2171.841104;0.000004
49.255000;2171.902613;0.000004
49.256000;2171.964121;0.000004
49.257000;2172.025629;0.000004
49.258000;2172.087138;0.000004
49.259000;2172.148646;0.000004
49.260000;2172.210155;0.000004
49.261000;2172.271664;0.000004
49.262000;2172.333173;0.000004
49.263000;2172.394682;0.000004
49.264000;2172.456191;0.000004
49.265000;2172.517700;0.000004
49.266000;2172.579209;0.000004
49.267000;2172.640718;0.000004
49.268000;2172.702228;0.000004
49.269000;2172.763738;0.000004
49.270000;2172.825247;0.000004
49.271000;2172.886757;0.000004
49.272000;2172.948267;0.000004
49.273000;2173.009777;0.000004
49.274000;2173.071287;0.000004
49.275000;2173.132797;0.000004
49.276000;2173.194308;0.000004
49.277000;2173.255818;0.000004
49.278000;2173.317329;0.000004
49.279000;2173.378839;0.000004
49.280000;2173.440350;0.000004
49.281000;2173.501861;0.000004
49.282000;2173.563372;0.000004
49.283000;2173.624883;0.000004
49.284000;2173.686394;0.000004
49.285000;2173.747905;0.000004
49.286000;2173.809417;0.000004
49.287000;2173.870928;0.000004
49.288000;2173.932440;0.000004
49.289000;2173.993952;0.000004
49.290000;2174.055463;0.000004
49.291000;2174.116975;0.000004
49.292000;2174.178487;0.000004
49.293000;2174.239999;0.000004
49.294000;2174.301512;0.000004
49.295000;2174.363024;0.000004
49.296000;2174.424536;0.000004
49.297000;2174.486049;0.000004
49.298000;2174.547561;0.000004
49.299000;2174.609074;0.000004
49.300000;2174.670587;0.000004
49.301000;2174.732100;0.000004
49.302000;2174.793613;0.000004
49.303000;2174.855126;0.000004
49.304000;2174.916639;0.000004
49.305000;2174.978153;0.000004
49.306000;2175.039666;0.000004
49.307000;2175.101180;0.000004
49.308000;2175.162693;0.000004
49.309000;2175.224207;0.000004
49.310000;2175.285721;0.000004
49.311000;2175.347235;0.000004
49.312000;2175.408749;0.000004
49.313000;2175.470263;0.000004
49.314000;2175.531778;0.000004
49.315000;2175.593292;0.000004
49.316000;2175.654806;0.000004
49.317000;2175.716321;0.000004
49.318000;2175.777836;0.000004
49.319000;2175.839351;0.000004
49.320000;2175.900865;0.000004
49.321000;2175.962380;0.000004
49.322000;2176.023896;0.000004
49.323000;2176.085411;0.000004
49.324000;2176.146926;0.000004
49.325000;2176.208442;0.000004
49.326000;2176.269957;0.000004
49.327000;2176.331473;0.000004
49.328000;2176.392989;0.000004
49.329000;2176.454504;0.000004
49.330000;2176.516020;0.000004
49.331000;2176.577536;0.000004
49.332000;2176.639053;0.000004
49.333000;2176.700569;0.000004
49.334000;2176.762085;0.000004
49.335000;2176.823602;0.000004
49.336000;2176.885118;0.000004
49.337000;2176.946635;0.000004
49.338000;2177.008152;0.000004
49.339000;2177.069669;0.000004
49.340000;2177.131185;0.000004
49.341000;2177.192703;0.000004
49.342000;2177.254220;0.000004
49.343000;2177.315737;0.000004
49.344000;2177.377254;0.000004
49.345000;2177.438772;0.000004
49.346000;2177.500290;0.000004
49.347000;2177.561807;0.000004
49.348000;2177.623325;0.000004
49.349000;2177.684843;0.000004
49.350000;2177.746361;0.000004
49.351000;2177.807879;0.000004
49.352000;2177.869397;0.000004
49.353000;2177.930916;0.000004
49.354000;2177.992434;0.000004
49.355000;2178.053953;0.000004
49.356000;2178.115471;0.000004
49.357000;2178.176990;0.000004
49.358000;2178.238509;0.000004
49.359000;2178.300028;0.000004
49.360000;2178.361547;0.000004
49.361000;2178.423066;0.000004
49.362000;2178.484585;0.000004
49.363000;2178.546105;0.000004
49.364000;2178.607624;0.000004
49.365000;2178.669144;0.000004
49.366000;2178.730663;0.000004
49.367000;2178.792183;0.000004
49.368000;2178.853703;0.000004
49.369000;2178.915223;0.000004
49.370000;2178.976743;0.000004
49.371000;2179.038263;0.000004
49.372000;2179.099784;0.000004
49.373000;2179.161304;0.000004
49.374000;2179.222825;0.000004
49.375000;2179.284345;0.000004
49.376000;2179.345866;0.000004
49.377000;2179.407387;0.000004
49.378000;2179.468908;0.000004
49.379000;2179.530429;0.000004
49.380000;2179.591950;0.000004
49.381000;2179.653471;0.000004
49.382000;2179.714992;0.000004
49.383000;2179.776514;0.000004
49.384000;2179.838035;0.000004
49.385000;2179.899557;0.000004
49.386000;2179.961079;0.000004
49.387000;2180.022601;0.000004
49.388000;2180.084123;0.000004
49.389000;2180.145645;0.000004
49.390000;2180.207167;0.000004
49.391000;2180.268689;0.000004
49.392000;2180.330211;0.000004
49.393000;2180.391734;0.000004
49.394000;2180.453256;0.000004
49.395000;2180.514779;0.000004
49.396000;2180.576302;0.000004
49.397000;2180.637825;0.000004
49.398000;2180.699348;0.000004
49.399000;2180.760871;0.000004
49.400000;2180.822394;0.000004
49.401000;2180.883917;0.000004
49.402000;2180.945441;0.000004
49.403000;2181.006964;0.000004
49.404000;2181.068488;0.000004
49.405000;2181.130012;0.000004
49.406000;2181.191535;0.000004
49.407000;2181.253059;0.000004
49.408000;2181.314583;0.000004
49.409000;2181.376107;0.000004
49.410000;2181.437632;0.000004
49.411000;2181.499156;0.000004
49.412000;2181.560680;0.000004
49.413000;2181.622205;0.000004
49.414000;2181.683730;0.000004
49.415000;2181.745254;0.000004
49.416000;2181.806779;0.000004
49.417000;2181.868304;0.000004
49.418000;2181.929829;0.000004
49.419000;2181.991354;0.000004
49.420000;2182.052879;0.000004
49.421000;2182.114405;0.000004
49.422000;2182.175930;0.000004
49.423000;2182.237456;0.000004
49.424000;2182.298981;0.000004
49.425000;2182.360507;0.000004
49.426000;2182.422033;0.000004
49.427000;2182.483559;0.000004
49.428000;2182.545085;0.000004
49.429000;2182.606611;0.000004
49.430000;2182.668138;0.000004
49.431000;2182.729664;0.000004
49.432000;2182.791190;0.000004
49.433000;2182.852717;0.000004
49.434000;2182.914244;0.000004
49.435000;2182.975771;0.000004
49.436000;2183.037297;0.000004
49.437000;2183.098824;0.000004
49.438000;2183.160352;0.000004
49.439000;2183.221879;0.000004
49.440000;2183.283406;0.000004
49.441000;2183.344933;0.000004
49.442000;2183.406461;0.000004
49.443000;2183.467989;0.000004
49.444000;2183.529516;0.000004
49.445000;2183.591044;0.000004
49.446000;2183.652572;0.000004
49.447000;2183.714100;0.000004
49.448000;2183.775628;0.000004
49.449000;2183.837156;0.000004
49.450000;2183.898685;0.000004
49.451000;2183.960213;0.000004
49.452000;2184.021742;0.000004
49.453000;2184.083270;0.000004
49.454000;2184.144799;0.000004
49.455000;2184.206328;0.000004
49.456000;2184.267857;0.000004
49.457000;2184.329386;0.000004
49.458000;2184.390915;0.000004
49.459000;2184.452444;0.000004
49.460000;2184.513974;0.000004
49.461000;2184.575503;0.000004
49.462000;2184.637033;0.000004
49.463000;2184.698562;0.000004
49.464000;2184.760092;0.000004
49.465000;2184.821622;0.000004
49.466000;2184.883152;0.000004
49.467000;2184.944682;0.000004
49.468000;2185.006212;0.000004
49.469000;2185.067743;0.000004
49.470000;2185.129273;0.000004
49.471000;2185.190803;0.000004
49.472000;2185.252334;0.000004
49.473000;2185.313865;0.000004
49.474000;2185.375396;0.000004
49.475000;2185.436926;0.000004
49.476000;2185.498457;0.000004
49.477000;2185.559989;0.000004
49.478000;2185.621520;0.000004
49.479000;2185.683051;0.000004
49.480000;2185.744582;0.000004
49.481000;2185.806114;0.000004
49.482000;2185.867646;0.000004
49.483000;2185.929177;0.000004
49.484000;2185.990709;0.000004
49.485000;2186.052241;0.000004
49.486000;2186.113773;0.000004
49.487000;2186.175305;0.000004
49.488000;2186.236837;0.000004
49.489000;2186.298370;0.000004
49.490000;2186.359902;0.000004
49.491000;2186.421435;0.000004
49.492000;2186.482967;0.000004
49.493000;2186.544500;0.000004
49.494000;2186.606033;0.000004
49.495000;2186.667566;0.000004
49.496000;2186.729099;0.000004
49.497000;2186.790632;0.000004
49.498000;2186.852165;0.000004
49.499000;2186.913699;0.000004
49.500000;2186.975232;0.000004
49.501000;2187.036766;0.000004
49.502000;2187.098299;0.000004
49.503000;2187.159833;0.000004
49.504000;2187.221367;0.000004
49.505000;2187.282901;0.000004
49.506000;2187.344435;0.000004
49.507000;2187.405969;0.000004
49.508000;2187.467504;0.000004
49.509000;2187.529038;0.000004
49.510000;2187.590572;0.000004
49.511000;2187.652107;0.000004
49.512000;2187.713642;0.000004
49.513000;2187.775176;0.000004
49.514000;2187.836711;0.000004
49.515000;2187.898246;0.000004
49.516000;2187.959781;0.000004
49.517000;2188.021317;0.000004
49.518000;2188.082852;0.000004
49.519000;2188.144387;0.000004
49.520000;2188.205923;0.000004
49.521000;2188.267458;0.000004
49.522000;2188.328994;0.000004
49.523000;2188.390530;0.000004
49.524000;2188.452066;0.000004
49.525000;2188.513602;0.000004
49.526000;2188.575138;0.000004
49.527000;2188.636674;0.000004
49.528000;2188.698210;0.000004
49.529000;2188.759747;0.000004
49.530000;2188.821283;0.000004
49.531000;2188.882820;0.000004
49.532000;2188.944357;0.000004
49.533000;2189.005894;0.000004
49.534000;2189.067430;0.000004
49.535000;2189.128967;0.000004
49.536000;2189.190505;0.000004
49.537000;2189.252042;0.000004
49.538000;2189.313579;0.000004
49.539000;2189.375117;0.000004
49.540000;2189.436654;0.000004
49.541000;2189.498192;0.000004
49.542000;2189.559730;0.000004
49.543000;2189.621267;0.000004
49.544000;2189.682805;0.000004
49.545000;2189.744343;0.000004
49.546000;2189.805882;0.000004
49.547000;2189.867420;0.000004
49.548000;2189.928958;0.000004
49.549000;2189.990497;0.000004
49.550000;2190.052035;0.000004
49.551000;2190.113574;0.000004
49.552000;2190.175113;0.000003
49.553000;2190.236651;0.000003
49.554000;2190.298190;0.000003
49.555000;2190.359729;0.000003
49.556000;2190.421269;0.000003
49.557000;2190.482808;0.000003
49.558000;2190.544347;0.000003
49.559000;2190.605887;0.000003
49.560000;2190.667426;0.000003
49.561000;2190.728966;0.000003
49.562000;2190.790506;0.000003
49.563000;2190.852046;0.000003
49.564000;2190.913586;0.000003
49.565000;2190.975126;0.000003
49.566000;2191.036666;0.000003
49.567000;2191.098206;0.000003
49.568000;2191.159747;0.000003
49.569000;2191.221287;0.000003
49.570000;2191.282828;0.000003
49.571000;2191.344368;0.000003
49.572000;2191.405909;0.000003
49.573000;2191.467450;0.000003
49.574000;2191.528991;0.000003
49.575000;2191.590532;0.000003
49.576000;2191.652073;0.000003
49.577000;2191.713615;0.000003
49.578000;2191.775156;0.000003
49.579000;2191.836697;0.000003
49.580000;2191.898239;0.000003
49.581000;2191.959781;0.000003
49.582000;2192.021323;0.000003
49.583000;2192.082864;0.000003
49.584000;2192.144406;0.000003
49.585000;2192.205949;0.000003
49.586000;2192.267491;0.000003
49.587000;2192.329033;0.000003
49.588000;2192.390576;0.000003
49.589000;2192.452118;0.000003
49.590000;2192.513661;0.000003
49.591000;2192.575203;0.000003
49.592000;2192.636746;0.000003
49.593000;2192.698289;0.000003
49.594000;2192.759832;0.000003
49.595000;2192.821375;0.000003
49.596000;2192.882919;0.000003
49.597000;2192.944462;0.000003
49.598000;2193.006005;0.000003
49.599000;2193.067549;0.000003
49.600000;2193.129092;0.000003
49.601000;2193.190636;0.000003
49.602000;2193.252180;0.000003
49.603000;2193.313724;0.000003
49.604000;2193.375268;0.000003
49.605000;2193.436812;0.000003
49.606000;2193.498356;0.000003
49.607000;2193.559901;0.000003
49.608000;2193.621445;0.000003
49.609000;2193.682990;0.000003
49.610000;2193.744534;0.000003
49.611000;2193.806079;0.000003
49.612000;2193.867624;0.000003
49.613000;2193.929169;0.000003
49.614000;2193.990714;0.000003
49.615000;2194.052259;0.000003
49.616000;2194.113804;0.000003
49.617000;2194.175350;0.000003
49.618000;2194.236895;0.000003
49.619000;2194.298441;0.000003
49.620000;2194.359986;0.000003
49.621000;2194.421532;0.000003
49.622000;2194.483078;0.000003
49.623000;2194.544624;0.000003
49.624000;2194.606170;0.000003
49.625000;2194.667716;0.000003
49.626000;2194.729262;0.000003
49.627000;2194.790809;0.000003
49.628000;2194.852355;0.000003
49.629000;2194.913902;0.000003
49.630000;2194.975449;0.000003
49.631000;2195.036995;0.000003
49.632000;2195.098542;0.000003
49.633000;2195.160089;0.000003
49.634000;2195.221636;0.000003
49.635000;2195.283183;0.000003
49.636000;2195.344731;0.000003
49.637000;2195.406278;0.000003
49.638000;2195.467826;0.000003
49.639000;2195.529373;0.000003
49.640000;2195.590921;0.000003
49.641000;2195.652469;0.000003
49.642000;2195.714016;0.000003
49.643000;2195.775564;0.000003
49.644000;2195.837112;0.000003
49.645000;2195.898661;0.000003
49.646000;2195.960209;0.000003
49.647000;2196.021757;0.000003
49.648000;2196.083306;0.000003
49.649000;2196.144854;0.000003
49.650000;2196.206403;0.000003
49.651000;2196.267952;0.000003
49.652000;2196.329501;0.000003
49.653000;2196.391050;0.000003
49.654000;2196.452599;0.000003
49.655000;2196.514148;0.000003
49.656000;2196.575697;0.000003
49.657000;2196.637247;0.000003
49.658000;2196.698796;0.000003
49.659000;2196.760346;0.000003
49.660000;2196.821896;0.000003
49.661000;2196.883445;0.000003
49.662000;2196.944995;0.000003
49.663000;2197.006545;0.000003
49.664000;2197.068095;0.000003
49.665000;2197.129646;0.000003
49.666000;2197.191196;0.000003
49.667000;2197.252746;0.000003
49.668000;2197.314297;0.000003
49.669000;2197.375847;0.000003
49.670000;2197.437398;0.000003
49.671000;2197.498949;0.000003
49.672000;2197.560500;0.000003
49.673000;2197.622051;0.000003
49.674000;2197.683602;0.000003
49.675000;2197.745153;0.000003
49.676000;2197.806704;0.000003
49.677000;2197.868256;0.000003
49.678000;2197.929807;0.000003
49.679000;2197.991359;0.000003
49.680000;2198.052911;0.000003
49.681000;2198.114462;0.000003
49.682000;2198.176014;0.000003
49.683000;2198.237566;0.000003
49.684000;2198.299118;0.000003
49.685000;2198.360671;0.000003
49.686000;2198.422223;0.000003
49.687000;2198.483775;0.000003
49.688000;2198.545328;0.000003
49.689000;2198.606881;0.000003
49.690000;2198.668433;0.000003
49.691000;2198.729986;0.000003
49.692000;2198.791539;0.000003
49.693000;2198.853092;0.000003
49.694000;2198.914645;0.000003
49.695000;2198.976198;0.000003
49.696000;2199.037752;0.000003
49.697000;2199.099305;0.000003
49.698000;2199.160859;0.000003
49.699000;2199.222412;0.000003
49.700000;2199.283966;0.000003
49.701000;2199.345520;0.000003
49.702000;2199.407074;0.000003
49.703000;2199.468628;0.000003
49.704000;2199.530182;0.000003
49.705000;2199.591736;0.000003
49.706000;2199.653290;0.000003
49.707000;2199.714845;0.000003
49.708000;2199.776399;0.000003
49.709000;2199.837954;0.000003
49.710000;2199.899509;0.000003
49.711000;2199.961063;0.000003
49.712000;2200.022618;0.000003
49.713000;2200.084173;0.000003
49.714000;2200.145729;0.000003
49.715000;2200.207284;0.000003
49.716000;2200.268839;0.000003
49.717000;2200.330395;0.000003
49.718000;2200.391950;0.000003
49.719000;2200.453506;0.000003
49.720000;2200.515061;0.000003
49.721000;2200.576617;0.000003
49.722000;2200.638173;0.000003
49.723000;2200.699729;0.000003
49.724000;2200.761285;0.000003
49.725000;2200.822842;0.000003
49.726000;2200.884398;0.000003
49.727000;2200.945954;0.000003
49.728000;2201.007511;0.000003
49.729000;2201.069067;0.000003
49.730000;2201.130624;0.000003
49.731000;2201.192181;0.000003
49.732000;2201.253738;0.000003
49.733000;2201.315295;0.000003
49.734000;2201.376852;0.000003
49.735000;2201.438409;0.000003
49.736000;2201.499967;0.000003
49.737000;2201.561524;0.000003
49.738000;2201.623082;0.000003
49.739000;2201.684639;0.000003
49.740000;2201.746197;0.000003
49.741000;2201.807755;0.000003
49.742000;2201.869313;0.000003
49.743000;2201.930871;0.000003
49.744000;2201.992429;0.000003
49.745000;2202.053987;0.000003
49.746000;2202.115546;0.000003
49.747000;2202.177104;0.000003
49.748000;2202.238662;0.000003
49.749000;2202.300221;0.000003
49.750000;2202.361780;0.000003
49.751000;2202.423339;0.000003
49.752000;2202.484898;0.000003
49.753000;2202.546457;0.000003
49.754000;2202.608016;0.000003
49.755000;2202.669575;0.000003
49.756000;2202.731134;0.000003
49.757000;2202.792694;0.000003
49.758000;2202.854253;0.000003
49.759000;2202.915813;0.000003
49.760000;2202.977373;0.000003
49.761000;2203.038932;0.000003
49.762000;2203.100492;0.000003
49.763000;2203.162052;0.000003
49.764000;2203.223613;0.000003
49.765000;2203.285173;0.000003
49.766000;2203.346733;0.000003
49.767000;2203.408294;0.000003
49.768000;2203.469854;0.000003
49.769000;2203.531415;0.000003
49.770000;2203.592975;0.000003
49.771000;2203.654536;0.000003
49.772000;2203.716097;0.000003
49.773000;2203.777658;0.000003
49.774000;2203.839219;0.000003
49.775000;2203.900781;0.000003
49.776000;2203.962342;0.000003
49.777000;2204.023903;0.000003
49.778000;2204.085465;0.000003
49.779000;2204.147027;0.000003
49.780000;2204.208588;0.000003
49.781000;2204.270150;0.000003
49.782000;2204.331712;0.000003
49.783000;2204.393274;0.000003
49.784000;2204.454836;0.000003
49.785000;2204.516398;0.000003
49.786000;2204.577961;0.000003
49.787000;2204.639523;0.000003
49.788000;2204.701086;0.000003
49.789000;2204.762648;0.000003
49.790000;2204.824211;0.000003
49.791000;2204.885774;0.000003
49.792000;2204.947337;0.000003
49.793000;2205.008900;0.000003
49.794000;2205.070463;0.000003
49.795000;2205.132026;0.000003
49.796000;2205.193589;0.000003
49.797000;2205.255153;0.000003
49.798000;2205.316716;0.000003
49.799000;2205.378280;0.000003
49.800000;2205.439844;0.000003
49.801000;2205.501408;0.000003
49.802000;2205.562972;0.000003
49.803000;2205.624536;0.000003
49.804000;2205.686100;0.000003
49.805000;2205.747664;0.000003
49.806000;2205.809228;0.000003
49.807000;2205.870793;0.000003
49.808000;2205.932357;0.000003
49.809000;2205.993922;0.000003
49.810000;2206.055486;0.000003
49.811000;2206.117051;0.000003
49.812000;2206.178616;0.000003
49.813000;2206.240181;0.000003
49.814000;2206.301746;0.000003
49.815000;2206.363312;0.000003
49.816000;2206.424877;0.000003
49.817000;2206.486442;0.000003
49.818000;2206.548008;0.000003
49.819000;2206.609573;0.000003
49.820000;2206.671139;0.000003
49.821000;2206.732705;0.000003
49.822000;2206.794271;0.000003
49.823000;2206.855837;0.000003
49.824000;2206.917403;0.000003
49.825000;2206.978969;0.000003
49.826000;2207.040535;0.000003
49.827000;2207.102102;0.000003
49.828000;2207.163668;0.000003
49.829000;2207.225235;0.000003
49.830000;2207.286802;0.000003
49.831000;2207.348368;0.000003
49.832000;2207.409935;0.000003
49.833000;2207.471502;0.000003
49.834000;2207.533069;0.000003
49.835000;2207.594637;0.000003
49.836000;2207.656204;0.000003
49.837000;2207.717771;0.000003
49.838000;2207.779339;0.000003
49.839000;2207.840906;0.000003
49.840000;2207.902474;0.000003
49.841000;2207.964042;0.000003
49.842000;2208.025610;0.000003
49.843000;2208.087178;0.000003
49.844000;2208.148746;0.000003
49.845000;2208.210314;0.000003
49.846000;2208.271882;0.000003
49.847000;2208.333451;0.000003
49.848000;2208.395019;0.000003
49.849000;2208.456588;0.000003
49.850000;2208.518157;0.000003
49.851000;2208.579725;0.000003
49.852000;2208.641294;0.000003
49.853000;2208.702863;0.000003
49.854000;2208.764432;0.000003
49.855000;2208.826001;0.000003
49.856000;2208.887571;0.000003
49.857000;2208.949140;0.000003
49.858000;2209.010710;0.000003
49.859000;2209.072279;0.000003
49.860000;2209.133849;0.000003
49.861000;2209.195419;0.000003
49.862000;2209.256989;0.000003
49.863000;2209.318559;0.000003
49.864000;2209.380129;0.000003
49.865000;2209.441699;0.000003
49.866000;2209.503269;0.000003
49.867000;2209.564839;0.000003
49.868000;2209.626410;0.000003
49.869000;2209.687980;0.000003
49.870000;2209.749551;0.000003
49.871000;2209.811122;0.000003
49.872000;2209.872693;0.000003
49.873000;2209.934264;0.000003
49.874000;2209.995835;0.000003
49.875000;2210.057406;0.000003
49.876000;2210.118977;0.000003
49.877000;2210.180549;0.000003
49.878000;2210.242120;0.000003
49.879000;2210.303692;0.000003
49.880000;2210.365263;0.000003
49.881000;2210.426835;0.000003
49.882000;2210.488407;0.000003
49.883000;2210.549979;0.000003
49.884000;2210.611551;0.000003
49.885000;2210.673123;0.000003
49.886000;2210.734695;0.000003
49.887000;2210.796268;0.000003
49.888000;2210.857840;0.000003
49.889000;2210.919413;0.000003
49.890000;2210.980985;0.000003
49.891000;2211.042558;0.000003
49.892000;2211.104131;0.000003
49.893000;2211.165704;0.000003
49.894000;2211.227277;0.000003
49.895000;2211.288850;0.000003
49.896000;2211.350423;0.000003
49.897000;2211.411997;0.000003
49.898000;2211.473570;0.000003
49.899000;2211.535144;0.000003
49.900000;2211.596717;0.000003
49.901000;2211.658291;0.000003
49.902000;2211.719865;0.000003
49.903000;2211.781439;0.000003
49.904000;2211.843013;0.000003
49.905000;2211.904587;0.000003
49.906000;2211.966161;0.000003
49.907000;2212.027735;0.000003
49.908000;2212.089310;0.000003
49.909000;2212.150884;0.000003
49.910000;2212.212459;0.000003
49.911000;2212.274034;0.000003
49.912000;2212.335608;0.000003
49.913000;2212.397183;0.000003
49.914000;2212.458758;0.000003
49.915000;2212.520334;0.000003
49.916000;2212.581909;0.000003
49.917000;2212.643484;0.000003
49.918000;2212.705059;0.000003
49.919000;2212.766635;0.000003
49.920000;2212.828211;0.000003
49.921000;2212.889786;0.000003
49.922000;2212.951362;0.000003
49.923000;2213.012938;0.000003
49.924000;2213.074514;0.000003
49.925000;2213.136090;0.000003
49.926000;2213.197666;0.000003
49.927000;2213.259243;0.000003
49.928000;2213.320819;0.000003
49.929000;2213.382395;0.000003
49.930000;2213.443972;0.000003
49.931000;2213.505549;0.000003
49.932000;2213.567126;0.000003
49.933000;2213.628702;0.000003
49.934000;2213.690279;0.000003
49.935000;2213.751856;0.000003
49.936000;2213.813434;0.000003
49.937000;2213.875011;0.000003
49.938000;2213.936588;0.000003
49.939000;2213.998166;0.000003
49.940000;2214.059743;0.000003
49.941000;2214.121321;0.000003
49.942000;2214.182899;0.000003
49.943000;2214.244477;0.000003
49.944000;2214.306055;0.000003
49.945000;2214.367633;0.000003
49.946000;2214.429211;0.000003
49.947000;2214.490789;0.000003
49.948000;2214.552368;0.000003
49.949000;2214.613946;0.000003
49.950000;2214.675525;0.000003
49.951000;2214.737103;0.000003
49.952000;2214.798682;0.000003
49.953000;2214.860261;0.000003
49.954000;2214.921840;0.000003
49.955000;2214.983419;0.000003
49.956000;2215.044998;0.000003
49.957000;2215.106577;0.000003
49.958000;2215.168157;0.000003
49.959000;2215.229736;0.000003
49.960000;2215.291316;0.000003
49.961000;2215.352895;0.000003
49.962000;2215.414475;0.000003
49.963000;2215.476055;0.000003
49.964000;2215.537635;0.000003
49.965000;2215.599215;0.000003
49.966000;2215.660795;0.000003
49.967000;2215.722375;0.000003
49.968000;2215.783955;0.000003
49.969000;2215.845536;0.000003
49.970000;2215.907116;0.000003
49.971000;2215.968697;0.000003
49.972000;2216.030278;0.000003
49.973000;2216.091858;0.000003
49.974000;2216.153439;0.000003
49.975000;2216.215020;0.000003
49.976000;2216.276602;0.000003
49.977000;2216.338183;0.000003
49.978000;2216.399764;0.000003
49.979000;2216.461345;0.000003
49.980000;2216.522927;0.000003
49.981000;2216.584509;0.000003
49.982000;2216.646090;0.000003
49.983000;2216.707672;0.000003
49.984000;2216.769254;0.000003
49.985000;2216.830836;0.000003
49.986000;2216.892418;0.000003
49.987000;2216.954000;0.000003
49.988000;2217.015582;0.000003
49.989000;2217.077165;0.000003
49.990000;2217.138747;0.000003
49.991000;2217.200330;0.000003
49.992000;2217.261913;0.000003
49.993000;2217.323495;0.000003
49.994000;2217.385078;0.000003
49.995000;2217.446661;0.000003
49.996000;2217.508244;0.000003
49.997000;2217.569827;0.000003
49.998000;2217.631411;0.000003
49.999000;2217.692994;0.000003
50.000000;2217.754578;0.000003
50.001000;2217.816161;0.000003
50.002000;2217.877745;0.000003
50.003000;2217.939329;0.000003
50.004000;2218.000912;0.000003
50.005000;2218.062496;0.000003
50.006000;2218.124080;0.000003
50.007000;2218.185664;0.000003
50.008000;2218.247249;0.000003
50.009000;2218.308833;0.000003
50.010000;2218.370418;0.000003
50.011000;2218.432002;0.000003
50.012000;2218.493587;0.000003
50.013000;2218.555171;0.000003
50.014000;2218.616756;0.000003
50.015000;2218.678341;0.000003
50.016000;2218.739926;0.000003
50.017000;2218.801511;0.000003
50.018000;2218.863097;0.000003
50.019000;2218.924682;0.000003
50.020000;2218.986267;0.000003
50.021000;2219.047853;0.000003
50.022000;2219.109438;0.000003
50.023000;2219.171024;0.000003
50.024000;2219.232610;0.000003
50.025000;2219.294196;0.000003
50.026000;2219.355782;0.000003
50.027000;2219.417368;0.000003
50.028000;2219.478954;0.000003
50.029000;2219.540540;0.000003
50.030000;2219.602127;0.000003
50.031000;2219.663713;0.000003
50.032000;2219.725300;0.000003
50.033000;2219.786887;0.000003
50.034000;2219.848473;0.000003
50.035000;2219.910060;0.000003
50.036000;2219.971647;0.000003
50.037000;2220.033234;0.000003
50.038000;2220.094821;0.000003
50.039000;2220.156409;0.000003
50.040000;2220.217996;0.000003
50.041000;2220.279584;0.000003
50.042000;2220.341171;0.000003
50.043000;2220.402759;0.000003
50.044000;2220.464347;0.000003
50.045000;2220.525934;0.000003
50.046000;2220.587522;0.000003
50.047000;2220.649110;0.000003
50.048000;2220.710699;0.000003
50.049000;2220.772287;0.000003
50.050000;2220.833875;0.000003
50.051000;2220.895464;0.000003
50.052000;2220.957052;0.000003
50.053000;2221.018641;0.000003
50.054000;2221.080229;0.000003
50.055000;2221.141818;0.000003
50.056000;2221.203407;0.000003
50.057000;2221.264996;0.000003
50.058000;2221.326585;0.000003
50.059000;2221.388175;0.000003
50.060000;2221.449764;0.000003
50.061000;2221.511353;0.000003
50.062000;2221.572943;0.000003
50.063000;2221.634532;0.000003
50.064000;2221.696122;0.000003
